People;Appliances
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.32000000000000006;0.0
0.16000000000000003;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.16000000000000003;0.0
